AWB,Origin,Destination,FinalLocation,Timestamp
AWBH9Z78/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBZ9WB8G/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBZ9WB8G/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBZ9WB8G/3,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBX2C39M/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB1V29GI/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB1V29GI/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBL7P26W/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB4OBHXO/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBX1AXNI/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBX1AXNI/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBH622PN/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9N037B/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9N037B/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9N037B/3,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBO2JLZC/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB5NVRHA/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB5NVRHA/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBGEV8O8/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9L4JUO/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBLQ6F67/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBLQ6F67/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBLQ6F67/3,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9IEK9BP/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB9IEK9BP/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBGDS8KB/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBSWVHP/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBSWVHP/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBSWVHP/3,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBUL04NB/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBUL04NB/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBXR05FR/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBXR05FR/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBV2O76/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBV2O76/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBV2O76/3,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBP6VMAP/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBP6VMAP/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBP6VMAP/3,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBY88UPO/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBY88UPO/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBY88UPO/3,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBJ4U0BU/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBDZUTY/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBDZUTY/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWBDZUTY/3,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB01CQXW/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB01CQXW/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:18:18 EET 2026
AWB3BC7E/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB3BC7E/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB3BC7E/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBHN3Y9E/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBHN3Y9E/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBHN3Y9E/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBWCZCU5/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBAD93BJ/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBAD93BJ/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB856WO2/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB856WO2/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB856WO2/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBD9QFTU/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBD9QFTU/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBD9QFTU/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBLFWD6C/1,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBYZT79/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBKYQ2ZP/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBKYQ2ZP/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBHVNHP/1,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBHVNHP/2,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB76KM2/1,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB76KM2/2,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB76KM2/3,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBSIT8U/1,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBSIT8U/2,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBSIT8U/3,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBRLEDIL/1,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBRLEDIL/2,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBRLEDIL/3,HUB_OTOPENI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBF1UBUR/1,HUB_PLOIESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB63WDBQ/1,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB63WDBQ/2,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB63WDBQ/3,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBYEO1Y9/1,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBYEO1Y9/2,HUB_PITESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBROYJDJ/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBROYJDJ/2,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBROYJDJ/3,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWB8KZSD/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBSZGHZE/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBTFZ7UR/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBTFZ7UR/2,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBJZ8GWS/1,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBJZ8GWS/2,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBJZ8GWS/3,HUB_SIBIU,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:18:18 EET 2026
AWBSAU135/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBSAU135/2,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBKO64WV/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBKO64WV/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBKO64WV/3,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBCMNTAN/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBCMNTAN/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBCMNTAN/3,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBAZ06RF/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBQ8443K/1,HUB_BRASOV,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBQTY60I/1,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBQTY60I/2,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBM4CBR/1,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBM4CBR/2,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBM4CBR/3,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBHCZE8Q/1,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBHCZE8Q/2,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBHCZE8Q/3,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBJISUA/1,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBJISUA/2,HUB_TIMISOARA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:18:18 EET 2026
AWBG4MM1K/1,HUB_SIBIU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBPWCRH/1,HUB_SIBIU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWB1CO0LN/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBWX6GVK/1,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBWX6GVK/2,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBMHAS32/1,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBMHAS32/2,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBMHAS32/3,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBZV8OVH/1,HUB_SIBIU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBD3M689/1,HUB_BRASOV,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBD3M689/2,HUB_BRASOV,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWB5WU6C/1,HUB_SIBIU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBXU7D4L/1,HUB_SIBIU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWB07MI8/1,HUB_BRASOV,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBW12XYQ/1,HUB_BRASOV,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBPNLXUE/1,HUB_BRASOV,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:18:18 EET 2026
AWBWX6GVK/3,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBVUFCDO/1,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBDX0XBC/1,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBXBOM9/1,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBXBOM9/2,HUB_CLUJ,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBT6OOV/1,HUB_BACAU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWB4V72U/1,HUB_BACAU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWB4V72U/2,HUB_BACAU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWB4V72U/3,HUB_BACAU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:18:18 EET 2026
AWBAEXY/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBYI6NJA/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBYI6NJA/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBROCVSK/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBUGWRM/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBUGWRM/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBUGWRM/3,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB0KYO1/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB0KYO1/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB0KYO1/3,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB7YDF1U/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB9IOL52G/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB9IOL52G/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB9IOL52G/3,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBUWM75Q/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBUWM75Q/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBFW40MEI/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBFW40MEI/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBFW40MEI/3,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB4U85YH/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB4U85YH/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB4U85YH/3,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB0QXUSF6/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB0QXUSF6/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBW9B6AV/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBW9B6AV/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBRW1LOG/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBFRZM2N/1,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBFRZM2N/2,HUB_SIBIU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB059I0E/1,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB059I0E/2,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB059I0E/3,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBNKNC8V/1,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBQVP99/1,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBQVP99/2,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBQVP99/3,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWB4UT12V/1,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBD2QTWG/1,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBD2QTWG/2,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 00:18:18 EET 2026
AWBIK2H8/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB8LKOO/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAMRMPL/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAMRMPL/2,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAMRMPL/3,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB3Q1VH4/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB3Q1VH4/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB3Q1VH4/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBOKBHLG/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBOKBHLG/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBNZ8N6/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBPN0BYK/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBWQFWMQ/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBWQFWMQ/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBWQFWMQ/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB4RE38J/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB4RE38J/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB4RE38J/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB3JBV/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB3JBV/2,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBK5SG1Q/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBT5RBD/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBT5RBD/2,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBKSV7AA/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBKSV7AA/2,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB48QVP/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAGQUT5/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAGQUT5/2,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBAGQUT5/3,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBSXJLTO/1,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBSXJLTO/2,HUB_ORADEA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB6Q23GU/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB6Q23GU/2,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWB6Q23GU/3,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBSVQZ68/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBSVQZ68/2,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
AWBSVQZ68/3,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:18:18 EET 2026
